279.0000   18 -579102.75 0.00000000 -65.382256 24.906614 0.00000000 58.844376 55.574991 52.305754 49.036808 45.767262 42.498319 39.229216 35.960343 32.691013 29.422141 26.153073 22.883765 19.614709 16.345567 13.076405 9.8074402 6.5382579 3.2691231 0.00000000 -3.2691021 -6.5382080 0.90225592 14.712209 32.042881 51.519904 61.809083 72.373378 83.160837 94.129348 100.78268 107.48219 114.22211 120.99731 127.80308 134.63522 141.48992 148.36370 157.55305 166.76406 185.22810
280.0000   20 -578031.25 0.00000000 -72.606369 52.987518 0.00000000 72.606444 68.976022 65.345934 61.715457 58.085082 54.454655 50.824409 47.194145 43.563916 39.933630 36.303220 32.672962 29.042646 25.412245 21.781959 18.151610 14.521322 10.890981 7.2606701 3.6303317 0.00000000 8.5265919 21.841725 38.261820 56.760539 66.572701 76.675447 87.018724 97.560878 103.96680 110.42500 116.92952 123.47491 130.05629 136.66914 143.30942 149.97336 158.88964 167.83473 185.78616
281.0000   20 -579157.19 0.00000000 -17.511539 61.316151 0.00000000 17.511466 16.636074 15.760401 14.884484 14.009284 13.133634 12.258076 11.382502 10.506876 9.6312628 8.7557285 7.8802022 7.0045463 6.1289255 5.2534367 4.3778671 3.5022722 2.6266586 1.7511245 0.87555461 0.00000000 9.7958606 24.999316 43.685277 64.689171 75.815838 87.263634 98.976487 110.90762 118.15451 125.45841 132.81263 140.21114 147.64843 155.11952 162.61989 170.14537 180.21193 190.30839 210.56308
282.0000   16 -580947.44 0.00000000 0.65727133 81.353851 0.00000000 -0.52612930 -0.49294145 -0.45978292 -0.42710581 -0.39443670 -0.36166674 -0.32862234 -0.29593131 -0.26296726 -0.23029674 -0.19736058 -0.16419124 -0.13141602 -0.098565053 -0.065775402 -0.032972280 0.00000000 0.032838110 0.065678941 0.098546406 0.13141602 11.158441 26.561040 44.872775 65.166846 75.856744 86.828721 98.035078 109.43568 116.35496 123.32539 130.34114 137.39687 144.48776 151.60932 158.75754 165.92866 175.52000 185.13875 204.43316
283.0000   14 -581132.56 0.00000000 29.345860 76.835197 0.00000000 -20.542079 -19.074916 -17.607573 -16.140359 -14.672750 -13.205674 -11.738387 -10.271187 -8.8037094 -7.3363688 -5.8691836 -4.4019328 -2.9346013 -1.4674043 0.00000000 1.4672608 2.9345540 4.4018335 5.8691288 7.3364189 8.8037091 20.069027 36.571753 56.417449 78.480662 90.109258 102.04474 114.23338 126.63045 134.15282 141.72954 149.35410 157.02076 164.72416 172.45951 180.22242 188.00884 198.42103 208.86067 229.79499
284.0000   12 -580570.63 0.00000000 34.536236 41.164532 0.00000000 -20.721968 -18.994718 -17.268233 -15.541486 -13.814491 -12.087656 -10.360835 -8.6340680 -6.9073246 -5.1804226 -3.4537745 -1.7269085 0.00000000 1.7268111 3.4535496 5.1803207 6.9072156 8.6340111 10.360786 12.087604 13.814420 22.002457 36.115352 53.985978 74.339113 85.183213 96.370541 107.84166 119.54706 126.66529 133.84506 141.07940 148.36190 155.68680 163.04887 170.44336 177.86585 187.79932 197.76712 217.77633
285.0000   13 -578238.44 0.00000000 41.046680 66.812386 0.00000000 -26.680257 -24.627993 -22.575720 -20.523335 -18.470819 -16.418659 -14.366342 -12.314179 -10.261817 -8.2093235 -6.1569661 -4.1046962 -2.0523452 0.00000000 2.0522517 4.1046811 6.1569873 8.2093422 10.261660 12.313992 14.366328 24.659359 40.235000 59.197709 80.419890 91.642078 103.17933 114.97724 126.99024 134.28514 141.63635 149.03733 156.48217 163.96542 171.48219 179.02801 186.59871 196.72535 206.88163 227.25532
286.0000    9 -579856.13 0.00000000 5.9096599 46.106659 0.00000000 -2.6593969 -2.3639086 -2.0683636 -1.7727318 -1.4772044 -1.1819239 -0.88653219 -0.59100916 -0.29550109 0.00000000 0.29545275 0.59097274 0.88645554 1.1819988 1.4773955 1.7728769 2.0683711 2.3638492 2.6593424 2.9548245 3.2502981 12.043727 27.017517 45.991882 67.650240 79.208670 91.144748 103.39438 115.90401 123.51550 131.19576 138.93707 146.73241 154.57542 162.46035 170.38186 178.33513 188.98136 199.66681 221.12257
287.0000   16 -579216.25 0.00000000 30.592741 51.588787 0.00000000 -24.474058 -22.944519 -21.414859 -19.885317 -18.355453 -16.825854 -15.296422 -13.766699 -12.237080 -10.707404 -9.1777906 -7.6481828 -6.1184961 -4.5889173 -3.0592924 -1.5296438 0.00000000 1.5295891 3.0592295 4.5888557 6.1184961 15.370520 30.645573 49.800293 71.547939 83.124107 95.063149 107.30285 119.79138 127.38549 135.04513 142.76290 150.53200 158.34629 166.20019 174.08864 182.00691 192.60378 203.23711 224.58158
288.0000   10 -579890.63 0.00000000 43.876053 98.343246 0.00000000 -21.938150 -19.744141 -17.550541 -15.356482 -13.162938 -10.968784 -8.7751495 -6.5812994 -4.3876249 -2.1938342 0.00000000 2.1938036 4.3878173 6.5815399 8.7752669 10.969086 13.162995 15.356728 17.550556 19.744356 21.938165 34.207467 50.298938 69.049067 89.668731 100.50079 111.60759 122.94434 134.47293 141.46833 148.51471 155.60629 162.73794 169.90479 177.10251 184.32704 191.57469 201.26834 210.98974 230.49016
289.0000   11 -578132.13 0.00000000 38.487690 64.043884 0.00000000 -21.168067 -19.243841 -17.319567 -15.395101 -13.470713 -11.546300 -9.6219867 -7.6976064 -5.7731827 -3.8487045 -1.9242559 0.00000000 1.9243000 3.8487898 5.7731937 7.6976611 9.6219335 11.546429 13.470790 15.395174 17.319571 27.018219 41.622711 59.431791 79.402193 89.976085 100.85501 111.98713 123.32910 130.21945 137.16514 144.15982 151.19785 158.27396 165.38345 172.52201 179.68565 189.26998 198.88477 218.17875
290.0000   10 -580767.06 0.00000000 31.888050 75.078636 0.00000000 -15.943925 -14.349942 -12.755221 -11.160766 -9.5664779 -7.9720918 -6.3777789 -4.7832866 -3.1888865 -1.5947167 0.00000000 1.5943601 3.1887447 4.7831378 6.3775306 7.9719634 9.5663317 11.160717 12.755134 14.349528 15.943929 26.753607 42.461956 61.346842 82.357198 93.437274 104.81358 116.43462 128.25753 135.43282 142.66087 149.93545 157.25098 164.60235 171.98492 179.39448 186.82713 196.76724 206.73464 226.72508
291.0000    9 -580012.38 0.00000000 45.621265 21.339127 0.00000000 -20.529641 -18.248796 -15.967551 -13.686430 -11.405475 -9.1242492 -6.8431304 -4.5623217 -2.2810906 0.00000000 2.2810108 4.5620457 6.8431850 9.1241910 11.405282 13.686337 15.967418 18.248476 20.529486 22.810570 25.091655 30.955664 42.531921 57.958968 76.037173 85.808609 95.963618 106.43981 117.18459 123.74160 130.37076 137.06447 143.81577 150.61831 157.46635 164.35464 171.27834 180.55748 189.88239 208.63673
292.0000    6 -580559.06 0.00000000 53.939419 -38.945568 0.00000000 -16.181821 -13.484736 -10.787808 -8.0908672 -5.3938882 -2.6968307 0.00000000 2.6971026 5.3938882 8.0908685 10.787907 13.484910 16.181921 18.878874 21.575762 24.272773 26.969779 29.666759 32.363712 35.060672 37.757638 39.324171 48.864524 63.482304 81.464765 91.363537 101.73082 112.48691 123.56577 130.34469 137.20950 144.15086 151.16041 158.23049 165.35421 172.52529 179.73804 189.41091 199.13756 218.71402
293.0000    5 -579434.75 0.00000000 53.574146 94.460075 0.00000000 -13.393399 -10.714931 -8.0361534 -5.3571529 -2.6785643 0.00000000 2.6787811 5.3575410 8.0361266 10.714974 13.393637 16.072263 18.751043 21.429713 24.108405 26.787156 29.465857 32.144561 34.823260 37.501973 40.180679 52.376208 68.705137 87.757930 108.65290 119.60165 130.80941 142.23137 153.82994 160.86039 167.93691 175.05398 182.20664 189.39035 196.60098 203.83477 211.08823 220.78472 230.50382 249.98629
294.0000   12 -580265.88 0.00000000 28.566439 98.874313 0.00000000 -17.139903 -15.711440 -14.283214 -12.855145 -11.426545 -9.9983801 -8.5697177 -7.1414953 -5.7132959 -4.2849071 -2.8566467 -1.4282981 0.00000000 1.4284133 2.8566628 4.2849837 5.7133109 7.1416848 8.5700008 9.9983094 11.426622 23.578333 39.285755 57.469296 77.396956 87.848862 98.557927 109.48255 120.58720 127.32355 134.10785 140.93477 147.79945 154.69738 161.62450 168.57702 175.55147 184.87940 194.23382 212.99809
295.0000    8 -580489.50 0.00000000 24.690470 57.233135 0.00000000 -9.8760694 -8.6419959 -7.4070516 -6.1728021 -4.9379508 -3.7035417 -2.4691500 -1.2344859 0.00000000 1.2344315 2.4691200 3.7036326 4.9381308 6.1726548 7.4071631 8.6417233 9.8762206 11.110714 12.345267 13.579794 14.814318 24.289955 39.242167 57.670766 78.389241 89.361384 100.64712 112.19095 123.94662 131.08543 138.27929 145.52164 152.80659 160.12873 167.48323 174.86564 182.27190 192.17772 202.11158 222.03621
296.0000   11 -582346.44 0.00000000 37.809284 78.025543 0.00000000 -20.795149 -18.904728 -17.014136 -15.123626 -13.233346 -11.342991 -9.4523863 -7.5617456 -5.6716026 -3.7810406 -1.8905068 0.00000000 1.8903900 3.7808864 5.6712666 7.5618206 9.4522608 11.342749 13.233201 15.123669 17.014136 27.677430 42.606003 60.325986 79.931222 90.247562 100.83003 111.63324 122.61909 129.28465 135.99818 142.75416 149.54755 156.37371 163.22850 170.10808 177.00892 186.23764 195.49160 214.05129
297.0000   14 -578900.75 0.00000000 1.5862992 88.615173 0.00000000 -1.1104246 -1.0309012 -0.95189932 -0.87264881 -0.79327511 -0.71368945 -0.63446105 -0.55509630 -0.47594252 -0.39665884 -0.31725091 -0.23797911 -0.15864104 -0.079312565 0.00000000 0.079339983 0.15865016 0.23797251 0.31731719 0.39662761 0.47593421 12.277062 28.387344 47.276100 68.030253 78.914390 90.060829 101.42456 112.96781 119.96638 127.01193 134.09891 141.22235 148.37764 155.56060 162.76742 169.99459 179.65696 189.34292 208.76161
298.0000   15 -578515.75 0.00000000 -10.691512 61.066628 0.00000000 8.0185682 7.4839708 6.9494926 6.4148313 5.8804152 5.3458370 4.8112364 4.2765252 3.7422165 3.2073308 2.6728475 2.1383165 1.6038094 1.0692012 0.53467307 0.00000000 -0.53452620 -1.0691201 -1.6037216 -2.1382946 -2.6728622 7.0923260 22.195456 40.702798 61.470128 72.463253 83.770180 95.336538 107.11699 114.27194 121.48298 128.74363 136.04799 143.39072 150.76698 158.17230 165.60261 175.54227 185.51191 205.51367
299.0000   13 -577804.63 0.00000000 28.784277 54.254917 0.00000000 -18.709891 -17.270473 -15.831252 -14.392034 -12.952927 -11.513601 -10.074484 -8.6352118 -7.1960649 -5.7566637 -4.3176543 -2.8783274 -1.4391523 0.00000000 1.4392626 2.8784525 4.3177110 5.7569157 7.1961225 8.6353465 10.074575 18.844607 32.715670 50.028849 69.725830 80.236738 91.096272 102.24839 113.64584 120.58503 127.59025 134.65453 141.77151 148.93532 156.14068 163.38269 170.65684 180.39868 190.18158 209.83962
300.0000    9 -579130.75 0.00000000 97.605026 -12.113414 0.00000000 -43.922238 -39.041927 -34.162016 -29.281427 -24.401082 -19.520889 -14.640742 -9.7606775 -4.8802792 0.00000000 4.8802889 9.7604023 14.640876 19.520969 24.401269 29.281547 34.161850 39.042073 43.922295 48.802557 53.682817 57.447426 68.372945 83.795195 102.17895 112.16759 122.56695 133.30686 144.32919 151.05763 157.86109 164.73129 171.66089 178.64310 185.67187 192.74164 199.84735 209.36966 218.93793 238.17845
301.0000    2 -578779.81 0.00000000 150.67506 -60.876202 0.00000000 -15.067421 -7.5337459 0.00000000 7.5339329 15.067506 22.601376 30.135202 37.668670 45.202474 52.736385 60.270113 67.803820 75.337734 82.871316 90.405060 97.938883 105.47269 113.00637 120.54014 128.07389 135.60765 135.61428 144.53631 159.15290 177.55715 187.78491 198.54399 209.74543 221.31531 228.40799 235.59932 242.87887 250.23723 257.66575 265.15672 272.70308 280.29833 290.49139 300.74854 321.41185
302.0000    2 -579256.94 0.00000000 163.32166 -41.577736 0.00000000 -16.332343 -8.1660570 0.00000000 8.1660523 16.332267 24.498201 32.664342 40.830300 48.996518 57.162627 65.328583 73.494763 81.660838 89.826977 97.993013 106.15905 114.32518 122.49129 130.65735 138.82343 146.98951 148.72962 158.86046 174.17066 192.84757 203.08450 213.78249 224.86189 236.25713 243.22278 250.27216 257.39610 264.58637 271.83542 279.13651 286.48348 293.87074 303.77432 313.72962 333.75796
303.0000    0 -578961.56 0.00000000 138.48988 18.486898 0.00000000 -13.848787 -6.9242471 0.00000000 6.9246813 13.849225 20.773534 27.698131 34.622521 41.546930 48.471585 55.396088 62.320474 69.244977 76.169537 83.093942 90.018521 96.942969 103.86748 110.79198 117.71647 124.64095 130.99116 144.03182 161.43113 181.76726 192.73610 204.12107 215.85254 227.87244 235.20211 242.60867 250.08372 257.61973 265.20974 272.84754 280.52737 288.24400 298.58191 308.96658 329.84073
304.0000    1 -578360.75 0.00000000 162.58051 -138.12711 0.00000000 -8.1289745 0.00000000 8.1292470 16.258190 24.387092 32.516284 40.645358 48.774152 56.903237 65.032391 73.161321 81.290435 89.419345 97.548541 105.67743 113.80647 121.93549 130.06456 138.19357 146.32259 154.45162 149.47871 156.16197 169.55250 187.16726 197.08550 207.56984 218.52103 229.85814 236.81737 243.87895 251.03171 258.26570 265.57189 272.94216 280.36916 287.84618 297.88298 307.98513 328.34123
305.0000    1 -577513.25 0.00000000 176.70844 -121.57256 0.00000000 -8.8354423 0.00000000 8.8353269 17.670929 26.506155 35.341567 44.177054 53.012460 61.847716 70.683177 79.518746 88.354130 97.189628 106.02500 114.86034 123.69583 132.53129 141.36660 150.20208 159.03751 167.87294 163.57938 170.25735 183.55924 201.09500 210.97820 221.42822 232.34425 243.64389 250.57907 257.61516 264.74088 271.94615 279.22185 286.55982 293.95264 301.39363 311.37946 321.42738 341.66550
306.0000    0 -580507.00 0.00000000 159.76135 -47.765907 0.00000000 -7.9880115 0.00000000 7.9883081 15.976129 23.964538 31.952540 39.940515 47.928692 55.916705 63.904758 71.892734 79.880899 87.869025 95.857116 103.84509 111.83311 119.82125 127.80929 135.79734 143.78542 151.77348 152.41671 161.19440 175.32392 193.07923 202.94924 213.33662 224.15629 235.33725 242.19402 249.14801 256.18905 263.30797 270.49638 277.74675 285.05213 292.40624 302.27763 312.21321 332.23449
307.0000    3 -578734.88 0.00000000 163.26587 -39.241367 0.00000000 -24.489801 -16.326528 -8.1631775 0.00000000 8.1635190 16.326772 24.489960 32.653326 40.816505 48.979753 57.143135 65.306448 73.469739 81.633018 89.796285 97.959599 106.12291 114.28621 122.44945 130.61276 138.77607 140.18572 149.43078 163.72729 181.41741 191.18891 201.44324 212.10119 223.09663 229.83243 236.65916 243.56733 250.54842 257.59457 264.69876 271.85449 279.05584 288.71944 298.44312 318.03083
308.0000    3 -580269.50 0.00000000 145.57678 -31.516283 0.00000000 -21.836505 -14.557794 -7.2788751 0.00000000 7.2787727 14.557930 21.836594 29.115225 36.394218 43.673092 50.951845 58.230653 65.509543 72.788340 80.067199 87.346023 94.624864 101.90365 109.18251 116.46135 123.74019 125.35904 134.15353 147.68036 164.41845 173.66738 183.37539 193.46717 203.87982 210.25904 216.72466 223.26762 229.87979 236.55372 243.28268 250.06053 256.88164 266.03500 275.24531 293.79894
309.0000    2 -580877.19 0.00000000 79.109062 62.246387 0.00000000 -7.9108400 -3.9553664 0.00000000 3.9554880 7.9108081 11.866242 15.821939 19.777195 23.732767 27.688037 31.643700 35.599118 39.554568 43.510020 47.465502 51.420979 55.376405 59.331871 63.287336 67.242790 71.198244 80.434221 94.231472 111.07170 129.99401 140.02742 150.35914 160.93952 171.72669 178.28326 184.89475 191.55499 198.25851 205.00019 211.77546 218.58010 225.41024 234.55072 243.72274 262.13518
310.0000    9 -581134.13 0.00000000 25.815914 -44.941120 0.00000000 -11.617187 -10.326413 -9.0356515 -7.7448804 -6.4538271 -5.1631350 -3.8722578 -2.5817309 -1.2907425 0.00000000 1.2907762 2.5815292 3.8723328 5.1632523 6.4539835 7.7447398 9.0355176 10.326374 11.617159 12.907940 14.198714 16.736577 28.506626 45.516863 65.790010 76.778325 88.198257 99.972439 112.03784 119.39480 126.82802 134.32876 141.88927 149.50237 157.16174 164.86155 172.59651 182.95627 193.35985 214.26320
311.0000   14 -582078.94 0.00000000 -6.6418767 50.174026 0.00000000 4.6491849 4.3170323 3.9849358 3.6531997 3.3208933 2.9887431 2.6568390 2.3246675 1.9925818 1.6604184 1.3283231 0.99617208 0.66422707 0.33199590 0.00000000 -0.33211881 -0.66416299 -0.99627602 -1.3283577 -1.6604630 -1.9925626 6.4962492 20.288389 37.652893 57.480693 68.076249 79.029374 90.281952 101.78501 108.78947 115.86114 122.99279 130.17793 137.41053 144.68516 151.99683 159.34092 169.17631 179.05291 198.89832
312.0000   18 -578223.50 0.00000000 -8.0935678 128.41048 0.00000000 7.2841555 6.8793793 6.4748013 6.0702743 5.6653280 5.2606948 4.8559771 4.4515475 4.0466774 3.6420512 3.2373921 2.8327177 2.4280201 2.0234199 1.6186552 1.2140138 0.80933729 0.40467715 0.00000000 -0.40468075 -0.80936459 13.979926 31.743431 51.501787 72.621484 83.552383 94.674426 105.95377 117.36176 124.25796 131.18699 138.14457 145.12689 152.13037 159.15180 166.18824 173.23692 182.65000 192.07511 210.94279
313.0000   17 -579799.31 0.00000000 -11.919661 92.394127 0.00000000 10.131872 9.5358934 8.9398612 8.3439352 7.7479913 7.1519411 6.5558614 5.9598555 5.3638668 4.7679019 4.1719569 3.5759559 2.9799474 2.3839454 1.7879625 1.1920050 0.59599620 0.00000000 -0.59598244 -1.1919635 -1.7879512 10.191781 26.328205 45.238512 66.044051 76.966458 88.158844 99.575543 111.17791 118.21464 125.30012 132.42871 139.59530 146.79516 154.02400 161.27790 168.55326 178.28150 188.03500 207.59316
314.0000   17 -581138.69 0.00000000 -0.17287876 53.916454 0.00000000 0.14680033 0.13801139 0.12980181 0.12096079 0.11264783 0.10383706 0.095091195 0.086386703 0.077712840 0.069214342 0.060440104 0.051942909 0.043342240 0.034604974 0.025894871 0.017261896 0.0087186862 0.00000000 -0.0086188310 -0.017266141 -0.025915358 8.8486258 22.935589 40.448339 60.281985 70.833064 81.713781 92.868647 104.25126 111.17354 118.15620 125.19244 132.27621 139.40190 146.56443 153.75919 160.98191 170.64907 180.35079 199.82901
315.0000   19 -580865.38 0.00000000 -18.916271 -29.016335 0.00000000 17.970490 17.024521 16.078730 15.133024 14.187171 13.241515 12.295507 11.349676 10.403887 9.4580979 8.5123347 7.5664618 6.6207467 5.6748087 4.7290360 3.7832605 2.8374665 1.8916484 0.94580998 0.00000000 -0.94581285 1.6660594 12.030603 27.157097 45.389657 55.338570 65.716296 76.449678 87.478134 94.215513 101.03140 107.91724 114.86532 121.86870 128.92099 136.01646 143.14984 152.71177 162.32241 181.65442
316.0000   20 -576490.00 0.00000000 -62.977535 51.726463 0.00000000 62.977622 59.828606 56.679742 53.531096 50.382072 47.233120 44.084378 40.935208 37.786438 34.637675 31.488813 28.339870 25.191114 22.042168 18.893220 15.744407 12.595561 9.4466806 6.2977627 3.1488912 0.00000000 9.0869956 23.837191 42.170003 62.873212 73.863444 85.182539 96.773671 108.58947 115.76999 123.00952 130.30127 137.63913 145.01748 152.43126 159.87586 167.34703 177.34332 187.37176 207.49645
317.0000   20 -578186.50 0.00000000 -27.793663 75.254059 0.00000000 27.793744 26.403711 25.014182 23.624609 22.235231 20.845347 19.455543 18.065855 16.676159 15.286488 13.896872 12.507087 11.117446 9.7277232 8.3380805 6.9484354 5.5587226 4.1690660 2.7793690 1.3896866 0.00000000 10.596657 25.882485 44.319162 64.917560 75.811153 87.014354 98.475275 110.15012 117.24203 124.39048 131.58905 138.83192 146.11374 153.42970 160.77536 168.14663 178.00847 187.90131 207.75220
318.0000   18 -579257.56 0.00000000 -76.230553 -12.380344 0.00000000 68.607216 64.795926 60.984347 57.173030 53.361563 49.549856 45.738538 41.926941 38.115089 34.303763 30.492073 26.680643 22.869124 19.057640 15.246011 11.434503 7.6230214 3.8115212 0.00000000 -3.8115364 -7.6230708 -3.5841357 8.0050596 24.287635 43.633348 54.124918 65.036683 76.295841 87.842379 94.887065 102.00772 109.19593 116.44410 123.74532 131.09338 138.48261 145.90785 155.85616 165.85019 185.94096
319.0000   21 -578602.69 0.00000000 -37.285694 90.672157 0.00000000 32.341402 30.476853 28.612446 26.748069 24.883877 23.019708 21.155415 19.291097 17.426937 15.562708 13.698442 11.833965 9.9695956 8.1055121 6.2412115 4.3769614 2.5125382 0.64828383 -1.2159484 -3.0802394 -4.9445152 0.00000000 12.070491 28.677286 48.289323 58.905639 69.939923 81.320748 92.988854 100.10665 107.30059 114.56230 121.88418 129.25931 136.68148 144.14499 151.64464 161.69233 171.78586 192.07563
320.0000   22 -578948.31 0.00000000 6.2052331 49.041077 0.00000000 46.245650 46.555734 46.865931 47.175903 47.486316 47.796834 48.106991 48.417125 48.727619 49.037817 49.348196 49.658337 49.968585 50.278842 50.589184 50.899472 51.209665 51.519970 51.830204 52.140476 52.450743 3.8885766 0.00000000 9.9301832 26.522571 36.359788 46.930754 58.085028 69.706984 76.866192 84.144560 91.527908 99.003662 106.56068 114.18911 121.88016 129.62592 140.02665 150.49739 171.59892
321.0000   23 -577392.44 0.00000000 -57.398533 52.633202 0.00000000 220.49742 217.62767 214.75761 211.88763 209.01774 206.14767 203.27784 200.40796 197.53786 194.66797 191.79814 188.92823 186.05825 183.18835 180.31836 177.44850 174.57855 171.70863 168.83871 165.96878 163.09886 32.364861 2.4779505 0.00000000 10.377575 18.515670 28.056033 38.712685 50.267419 57.559043 65.081839 72.809303 80.718151 88.787834 97.000152 105.33889 113.78962 125.20937 136.77844 160.27375
322.0000   23 -581045.63 0.00000000 -10.691506 84.993973 0.00000000 144.93045 144.39584 143.86131 143.32672 142.79243 142.25768 141.72307 141.18856 140.65398 140.11938 139.58475 139.05018 138.51562 137.98104 137.44650 136.91189 136.37732 135.84274 135.30816 134.77360 134.23904 17.786573 -2.3548866 0.00000000 12.515922 21.082035 30.742214 41.272151 52.501087 59.517419 66.713291 74.067921 81.563119 89.182770 96.912543 104.73980 112.65312 123.32078 134.10231 155.93546
323.0000   23 -582279.06 0.00000000 -44.986267 46.501747 0.00000000 160.93009 158.68063 156.43173 154.18193 151.93297 149.68357 147.43427 145.18493 142.93564 140.68635 138.43695 136.18777 133.93836 131.68902 129.43973 127.19038 124.94109 122.69175 120.44246 118.19313 115.94382 26.303846 1.8974647 0.00000000 8.9725066 15.938470 24.072603 33.130034 42.925124 49.095173 55.453118 61.976779 68.646831 75.446209 82.359901 89.374632 96.478554 106.07118 115.78188 135.48419
324.0000   23 -579905.13 0.00000000 -41.530796 65.456543 0.00000000 129.87054 127.79432 125.71792 123.64105 121.56452 119.48808 117.41145 115.33478 113.25840 111.18187 109.10521 107.02890 104.95226 102.87562 100.79913 98.722535 96.646061 94.569495 92.492958 90.416411 88.339867 16.536129 -0.99538965 0.00000000 10.320679 17.690353 26.129146 35.427513 45.423407 51.701452 58.161155 64.782296 71.547032 78.439506 85.445639 92.552838 99.749817 109.46814 119.30700 139.27453
325.0000   22 -579717.63 0.00000000 -53.734482 -21.813673 0.00000000 103.01918 100.33242 97.645784 94.959166 92.272400 89.585814 86.899010 84.212177 81.525445 78.838798 76.152014 73.465313 70.778605 68.091849 65.405147 62.718428 60.031726 57.345013 54.658311 51.971583 49.284847 10.549377 0.00000000 3.4432115 14.988798 22.800041 31.626870 41.282531 51.618768 58.096590 64.754319 71.572617 78.534385 85.624166 92.828275 100.13439 107.53138 117.51822 127.62779 148.14327
326.0000   22 -577639.63 0.00000000 -66.904007 87.653763 0.00000000 70.214639 66.869156 63.523866 60.178771 56.833380 53.488445 50.143166 46.798022 43.452768 40.107556 36.762543 33.417153 30.072018 26.726906 23.381610 20.036490 16.691227 13.346036 10.000806 6.6556205 3.3104399 -4.4976833 0.00000000 11.867635 28.399569 37.886400 47.991814 58.605243 69.636739 76.425120 83.323711 90.320306 97.404063 104.56513 111.79478 119.08505 126.42875 136.29234 146.22574 166.25492
327.0000   22 -580647.88 0.00000000 -104.37968 64.073586 0.00000000 117.46786 112.24879 107.02974 101.81083 96.591836 91.372744 86.153580 80.934859 75.715847 70.496868 65.277980 60.058913 54.839945 49.620870 44.401974 39.183038 33.964015 28.745023 23.526050 18.307072 13.088094 -1.2018450 0.00000000 10.149904 25.914583 35.269879 45.375468 56.100402 67.338183 74.290003 81.378532 88.589303 95.909323 103.32686 110.83136 118.41332 126.06405 136.35860 146.74496 167.73607
328.0000   22 -578964.75 0.00000000 -80.922035 15.983317 0.00000000 109.07132 105.02518 100.97931 96.933100 92.887004 88.840954 84.794753 80.748568 76.702392 72.656409 68.610304 64.564309 60.518139 56.472097 52.425844 48.379800 44.333713 40.287640 36.241486 32.195387 28.149286 4.7316906 0.00000000 6.1492834 19.106766 27.362172 36.518591 46.416539 56.927073 63.482862 70.201578 77.065901 84.060359 91.171093 98.385628 105.69274 113.08227 123.04748 133.12367 153.54291
329.0000   23 -578800.75 0.00000000 -33.782589 97.544289 0.00000000 75.675937 73.986887 72.297731 70.608592 68.919601 67.230289 65.541244 63.852104 62.162982 60.473848 58.784654 57.095552 55.406465 53.717221 52.028177 50.339016 48.649920 46.960798 45.271611 43.582492 41.893374 4.1159593 -5.0307461 0.00000000 13.118233 21.683652 31.238181 41.594110 52.603668 59.472963 66.513192 73.705403 81.032781 88.480368 96.034826 103.68420 111.41774 121.84353 132.38160 153.72575
330.0000   23 -579580.38 0.00000000 -53.056015 128.24100 0.00000000 60.157479 57.504720 54.851706 52.199034 49.546209 46.893489 44.240818 41.587702 38.934894 36.282177 33.629462 30.976577 28.323930 25.671032 23.018165 20.365451 17.712689 15.059813 12.407032 9.7542432 7.1014454 -9.4385971 -9.4648139 0.00000000 15.296505 24.442024 34.337097 44.843254 55.849433 62.654936 69.591225 76.643652 83.799134 91.046008 98.373818 105.77318 113.23564 123.27070 133.38845 153.81759
331.0000   21 -580856.81 0.00000000 -50.656200 61.708782 0.00000000 49.006315 46.473340 43.940430 41.407865 38.875205 36.342332 33.809405 31.276699 28.743794 26.211205 23.678206 21.145263 18.612643 16.079828 13.546950 11.014152 8.4813775 5.9485738 3.4157362 0.88292144 -1.6498985 0.00000000 9.3581004 23.424343 40.521431 49.871888 59.630907 69.726056 80.098006 86.433251 92.841177 99.313551 105.84305 112.42297 119.04733 125.71067 132.40805 141.38315 150.40131 168.53415
332.0000   21 -580390.63 0.00000000 -33.573051 107.02689 0.00000000 26.576558 24.897681 23.219149 21.540496 19.861882 18.183192 16.504427 14.825881 13.147152 11.468603 9.7900030 8.1112980 6.4327172 4.7540410 3.0752983 1.3967202 -0.28192311 -1.9606238 -3.6392628 -5.3179114 -6.9965599 0.00000000 13.399717 30.870188 51.034554 61.842226 73.023660 84.514506 96.261345 103.41342 110.63306 117.91263 125.24527 132.62473 140.04537 147.50201 154.98994 165.01514 175.07920 195.29201
333.0000   19 -579578.25 0.00000000 -72.189804 66.991661 0.00000000 68.580520 64.970795 61.361307 57.751917 54.142458 50.532898 46.923112 43.313917 39.704288 36.094929 32.485514 28.875922 25.266311 21.656929 18.047399 14.438019 10.828415 7.2189889 3.6094805 0.00000000 -3.6094848 6.7448967 22.217133 40.776949 61.301419 72.077596 83.112606 94.358196 105.77477 112.69289 119.65449 126.65407 133.68666 140.74773 147.83322 154.93945 162.06303 171.58290 181.12168 200.23351
334.0000   15 -578800.38 0.00000000 -4.3644648 28.548988 0.00000000 3.2735528 3.0551045 2.8367226 2.6186414 2.4002038 2.1820408 1.9638230 1.7456957 1.5277145 1.3093097 1.0911806 0.87276543 0.65457341 0.43635877 0.21825973 0.00000000 -0.21830312 -0.43649610 -0.65470168 -0.87293900 -1.0911887 5.7417671 18.331686 34.554136 53.170005 63.120463 73.400982 83.954171 94.732421 101.29056 107.90781 114.57747 121.29338 128.05004 134.84243 141.66599 148.51656 157.68617 166.88899 185.36639
