SMILES,CID,canonical_CID,r_inhibition_at_20_uM,r_inhibition_at_50_uM,r_IC50,f_inhibition_at_20_uM,f_inhibition_at_50_uM,f_avg_IC50,f_avg_pIC50,f_max_inhibition_reading,f_min_inhibition_reading,f_hill_slope,f_R2,relative_solubility_at_20_uM,relative_solubility_at_100_uM,trypsin_IC50
O=C(Cc1cccnc1Br)Nc1cccc(OCCn2cncn2)c1,BAR-COM-4e090d3a-35,BAR-COM-4e090d3a-35,0.0,0.0,,,-21.71587,,,,,,,1.0,1.0,
COC(=O)C(Cc1ccccc1)C(C)NC(=O)C(C)n1ccnc1,BAR-COM-4e090d3a-36,BAR-COM-4e090d3a-36,0.0,0.0,,,11.92788,,,,,,,1.0,1.0,
Cc1noc(CC(NC(=O)C(C)Cn2ccnc2)c2ccccc2)n1,BAR-COM-4e090d3a-38,BAR-COM-4e090d3a-38,0.0,0.0,,,-2.37765,,,,,,,1.0,1.0,
O=C(Cc1cncnc1)Nc1cccc(OC2CC(=O)N2)c1,BAR-COM-4e090d3a-39,BAR-COM-4e090d3a-39,-2.075,8.105,,7.863298,22.773735,,,,,,,1.0,1.0,
O=C(NCc1cnn2ccccc12)c1cccnc1OCCO,BAR-COM-4e090d3a-40,BAR-COM-4e090d3a-40,0.0,0.0,,-18.1754,-28.85324,,,,,,,1.0,1.01,
O=C(NCc1ccno1)c1ccccc1Oc1ccc(Cl)cc1Cl,BAR-COM-4e090d3a-42,BAR-COM-4e090d3a-42,0.0,0.0,,-12.95812,-12.42811,,,,,,,1.0,0.96,
O=C(NCc1noc2ccccc12)c1ccccc1OCC1CC1,BAR-COM-4e090d3a-43,BAR-COM-4e090d3a-43,0.0,0.0,,5.3063035,11.692045,,,,,,,1.0,0.64,
CC1CC(C)CN(C(=O)c2ccccc2NC(=O)NCc2ccoc2)C1,BAR-COM-4e090d3a-44,BAR-COM-4e090d3a-44,0.0,0.0,,,8.341589,,,,,,,1.0,0.99,
O=C(CCn1ccnn1)NC(CN1CCOCC1)c1ccccc1,BAR-COM-4e090d3a-45,BAR-COM-4e090d3a-45,0.0,0.0,,2.30543135,5.187141,,,,,,,1.0,1.0,
Cn1cc(CNC(=O)N(CCc2ccccc2)Cc2cccnc2)nn1,BAR-COM-4e090d3a-47,BAR-COM-4e090d3a-47,0.0,0.0,,,8.123637,,,,,,,1.0,1.0,
Cc1ccc(Oc2cccc(NC(=O)NCc3cnnn3C)c2)c(C)c1,BAR-COM-4e090d3a-48,BAR-COM-4e090d3a-48,0.0,,,-10.74278,-12.80444,,,,,,,0.96,0.75,
N#CCOc1ccccc1C(=O)NCc1cnsc1,BAR-COM-4e090d3a-49,BAR-COM-4e090d3a-49,-4.225,0.0,,2.2135703,5.959332,,,,,,,1.0,1.0,
O=C(Cc1ccccc1OC1CCOC1)OCc1cnn[nH]1,BAR-COM-4e090d3a-50,BAR-COM-4e090d3a-50,0.0,0.0,,,20.72518,,,,,,,1.0,1.0,
CCn1c(=O)n(CC(=O)NCc2cnccn2)c2ccccc21,BAR-COM-4e090d3a-51,BAR-COM-4e090d3a-51,0.0,0.0,,1.72717325,6.741156,,,,,,,1.0,1.0,
Cn1cncc1CNC(=O)Nc1cccc(OCC(F)F)n1,BAR-COM-4e090d3a-52,BAR-COM-4e090d3a-52,0.0,28.35,,,36.17991,,,,,,,1.0,1.0,
CC(C(=O)Nc1cccc(OC2CC(=O)N2)c1)c1cnccn1,BAR-COM-4e090d3a-53,BAR-COM-4e090d3a-53,0.0,0.0,,,16.96057,,,,,,,1.0,1.0,
O=C(NCc1cccnn1)Nc1cccc(OCCN2CCOCC2)c1,BAR-COM-4e090d3a-54,BAR-COM-4e090d3a-54,0.0,0.0,,1.1566967,1.21745595,,,,,,,1.0,0.99,
CC(OCC1CCCCO1)C(=O)N(CCc1ccccc1)Cc1cccnc1,BAR-COM-4e090d3a-55,BAR-COM-4e090d3a-55,0.0,0.0,,,-20.56667,,,,,,,1.0,1.0,
O=C(Nc1ccnnc1)NC(Cc1ccccc1)C(=O)N1CCCC1,BAR-COM-4e090d3a-56,BAR-COM-4e090d3a-56,0.0,0.0,,0.08347647,3.229184,,,,,,,1.0,1.0,
O=C(Nc1ccccc1NS(=O)(=O)c1ccc(F)cc1)C(O)c1cccnc1,BAR-COM-4e090d3a-57,BAR-COM-4e090d3a-57,0.0,0.0,,,49.7127,,,,,,,1.0,1.0,
O=C(NCc1cncs1)Nc1cccc(N2CCOCC2)c1,BAR-COM-4e090d3a-58,BAR-COM-4e090d3a-58,0.6725,23.795,,5.6510135,13.5716,,,,,,,1.0,1.01,
O=C(NCc1cccnn1)Nc1cccc(N2CCC2=O)c1,BAR-COM-4e090d3a-60,BAR-COM-4e090d3a-60,0.0,0.0,,3.612932,6.8155425,,,,,,,1.0,1.0,
O=C(NCc1ccns1)Nc1cccc(CN2CCCC2=O)c1,BAR-COM-4e090d3a-61,BAR-COM-4e090d3a-61,0.0,0.0,,-0.280353,-2.045671,,,,,,,1.0,0.97,
CC(NC(=O)c1ccccc1OCC(N)=O)c1cnn(C)c1,BAR-COM-4e090d3a-62,BAR-COM-4e090d3a-62,0.0,0.0,,-1.52473315,2.682852,,,,,,,1.0,1.0,
CC1CCCC(OCc2cccc(NC(=O)NC(C)c3ccn[nH]3)c2)C1,BAR-COM-4e090d3a-63,BAR-COM-4e090d3a-63,0.0,0.0,,,-40.14266,,,,,,,1.0,0.85,
O=C(NCc1cnccn1)c1sc2cccc(F)c2c1COc1ccccc1,BAR-COM-4e090d3a-64,BAR-COM-4e090d3a-64,0.0,-0.855,,-1.7288135,6.319301,,,,,,,0.95,0.44,
O=C(NCc1ccno1)c1ccccc1OC1CCCCC1,BAR-COM-4e090d3a-65,BAR-COM-4e090d3a-65,0.0,,,4.087136,5.817994,,,,,,,1.0,1.0,
CC(c1cccc(NC(=O)Cc2cnccc2Cl)c1)N1CCOCC1,BAR-COM-4e090d3a-66,BAR-COM-4e090d3a-66,0.0,3.865,,2.1187109,3.916605,,,,,,,0.97,0.92,
O=C(Nc1cccc(-c2cc[nH]n2)c1)C(O)c1cccnc1,BAR-COM-4e090d3a-68,BAR-COM-4e090d3a-68,0.0,0.0,,,10.38241,,,,,,,1.0,1.0,
O=C(NCc1cccnc1)Nc1cccc(OCC(F)F)n1,BAR-COM-4e090d3a-69,BAR-COM-4e090d3a-69,0.0,4.425,,3.3294115,8.2820885,,,,,,,1.0,1.0,
O=C(NCCN1CCN(C(=O)CCl)CC1)c1ccccc1,STE-KUL-2e0d2e88-1,STE-KUL-2e0d2e88-1,0.870640370078732,,,0.2054805,18.06401,,,,,,,1.0,1.01,
Cc1ccncc1NC(=O)Nc1ccccc1,ALE-HEI-f28a35b5-1,ALE-HEI-f28a35b5-1,0.0,-0.18,,,21.06202,,,,,,,1.0,1.0,
Cc1nnc(NC(=O)Nc2cccnc2)s1,ALE-HEI-f28a35b5-4,ALE-HEI-f28a35b5-4,4.62,8.86,,1.18513685,7.324259,,,,,,,1.0,0.99,
Cc1nnc(CC(=O)Nc2cccnc2)s1,ALE-HEI-f28a35b5-5,ALE-HEI-f28a35b5-5,-1.825,0.0,,-1.16065575,-0.0293793,,,,,,,1.0,0.99,
O=C(Cc1c[nH]c2ncccc12)N1CCC(N2CCCS2(=O)=O)CC1,SWA-SYN-d2e6fa14-9,SWA-SYN-d2e6fa14-9,0.0,,,18.48362,-1.915052,,,,,,,1.0,1.01,
N#Cc1cc(CN2CCN(C(=O)CCl)CC2)c2ccccc2c1,DAR-DIA-fb20be43-6,DAR-DIA-fb20be43-6,97.5836011363847,,,83.637,93.13343,4.60620593726261,5.33665664921646,95.82364,10.6427665,1.37308104664649,0.990541099302399,0.85,0.79,99.0
Cc1ccncc1NC(=O)CCNC(=O)c1ccccc1F,PET-SGC-2e937068-1,PET-SGC-2e937068-1,0.0,0.0,,,-15.77174,,,,,,,1.0,1.0,
O=C(CCl)NC(CO)c1cccc(Cl)c1,DAV-CRI-3edb475e-4,DAV-CRI-3edb475e-4,16.0408263346799,45.3352048125053,,,51.57519,99.03,,43.57611,-24.026214,1.14158540085508,0.670777292245187,1.0,0.99,99.03
CS(=O)(=O)NCC[C@H]1CCCCN1CC(=O)Nc1cccnc1,BEN-DND-362d364a-10,BEN-DND-362d364a-10,-1.62,-1.205,,,48.92015,,,,,,,1.0,1.0,
O=C(Nc1ccc(Oc2ncccn2)cc1)C(=O)N1CCN(Cc2cccs2)CC1,MAK-UNK-b1d4dcd7-3,MAK-UNK-b1d4dcd7-3,0.0,,,-20.9558,-13.82419,,,,,,,1.0,1.0,
CCC(C)(C)CCN(Cc1ccsc1)C(=O)Cn1nnc2ccccc21,RUT-UNI-630c5802-20,RUT-UNI-630c5802-20,-4.785,40.085,,,48.30592,78.4579695851566,4.10536293517376,47.681465,-10.8074665,0.837731330796994,0.757084462820845,0.99,0.73,99.03
NC(=O)CCN(C(=O)CCl)C1CCS(=O)(=O)C1,DAN-PUR-6788a628-2,DAN-PUR-6788a628-2,16.2622347550052,34.1194714797418,,,18.60511,,,,,,,1.0,1.0,
CC(=O)N1CCN(S(=O)(=O)c2cccs2)CC1,MAK-UNK-6435e6c2-1,MAK-UNK-6435e6c2-1,0.0,,,2.333251,4.20799245,,,,,,,1.0,1.0,
CC(=O)N1CCN(Cc2cccs2)CC1,MAK-UNK-6435e6c2-2,MAK-UNK-6435e6c2-2,96.7325,95.74,,,,,,,,,,,,
CC(=O)N1CCN(Cc2ccsc2)CC1,MAK-UNK-6435e6c2-3,MAK-UNK-6435e6c2-3,98.455,97.38,,,,,,,,,,,,
CC(=O)Nc1cccc(N2CCCC2=O)c1,MAK-UNK-6435e6c2-4,MAK-UNK-6435e6c2-4,11.38,22.66,,,,,,,,,,,,
CC(=O)N1CCN(S(=O)(=O)c2cccc(F)c2)CC1,MAK-UNK-6435e6c2-5,MAK-UNK-6435e6c2-5,0.0,,,6.203783,1.4342925,,,,,,,1.0,1.0,
CC(=O)N1CCN(S(=O)(=O)c2c(F)cccc2F)CC1,MAK-UNK-6435e6c2-6,MAK-UNK-6435e6c2-6,0.0,0.0,,-1.416076,4.1838815,,,,,,,1.0,1.0,
CC(=O)N1CCN(S(=O)(=O)c2ccsc2)CC1,MAK-UNK-6435e6c2-10,MAK-UNK-4c6b313a-1,0.0,3.625,,,-20.6063,,,,,,,0.99,1.0,
CC(=O)N1CCN(S(=O)(=O)c2ccsc2)CC1,MAK-UNK-6435e6c2-11,MAK-UNK-4c6b313a-1,0.0,3.625,,,-20.6063,,,,,,,0.99,1.0,
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,GER-UNI-05c7e912-1,GER-UNI-05c7e912-1,2.165982917,,,6.230106,11.89448,,,,,,,0.91,0.79,
CS(=O)(=O)NCCCN1CCCc2ccc(S(N)(=O)=O)cc21,PET-SGC-abcbce68-1,PET-SGC-abcbce68-1,0.0,0.0,,,-23.7765,,,,,,,1.0,1.0,
CC(=O)N1CCN(S(=O)(=O)c2ccsc2)CC1,MAK-UNK-4c6b313a-1,MAK-UNK-4c6b313a-1,0.0,3.625,,,-20.6063,,,,,,,0.99,1.0,
O=C(C1CCN(c2ccncc2)CC1)N1CCCCC1,GIA-UNK-30c7cb75-1,GIA-UNK-30c7cb75-1,0.0,-0.3,,,-18.56548,,,,,,,0.99,1.0,
O=C(C1CCN(c2ccncc2)CC1)N1CCOCC1,GIA-UNK-30c7cb75-2,GIA-UNK-30c7cb75-2,0.0,0.0,,,-22.6273,,,,,,,1.0,1.0,
O=C(C1CCN(c2ccncc2)CC1)N1CCS(=O)(=O)CC1,GIA-UNK-30c7cb75-3,GIA-UNK-30c7cb75-3,19.73,42.885,,,-27.42223,,,,,,,1.0,1.0,
O=C(NC1CCCCC1NC(=O)C1CCCCC1)c1ccncc1,GIA-UNK-d2defdc3-1,GIA-UNK-d2defdc3-1,0.0,,,-14.42859,-20.60122,,,,,,,1.0,1.0,
O=C(NC1CCCCC1NC(=O)c1ccncc1)c1ccccc1,GIA-UNK-d2defdc3-2,GIA-UNK-d2defdc3-2,0.0,0.0,,,-22.36972,,,,,,,1.0,1.0,
CN1CCC(C(=O)NC2CCCCC2NC(=O)C2CCCCC2)CC1,GIA-UNK-d2defdc3-3,GIA-UNK-d2defdc3-3,0.0,,,-19.4436,-19.4267,,,,,,,1.0,1.01,
CN1CCC(C(=O)NC2CCCCC2NC(=O)c2ccccc2)CC1,GIA-UNK-d2defdc3-4,GIA-UNK-d2defdc3-4,0.0,0.0,,,-15.37547,,,,,,,0.98,0.99,
O=C(C1CCCN1C(=O)c1ccccc1)N1CCOCC1,GIA-UNK-d2defdc3-6,GIA-UNK-d2defdc3-6,0.0,0.0,,,-27.9572,,,,,,,1.0,1.0,
CNCc1c[nH]c2ccc(F)cc12,DAR-DIA-eace69ff-36,DAR-DIA-eace69ff-36,3.0851406346071,16.1370977193326,,,32.73232,,,,,,,0.99,1.0,
COc1ccc(C2CC(c3cccs3)=NN2C(=O)CCl)cc1OC,MAT-POS-916a2c5a-1,MAT-POS-916a2c5a-1,95.6975,91.09,,99.36241,99.242285,1.87118266616579,5.72788381429821,99.06542,28.67683,1.39274339218483,0.99086840782891,0.95,0.83,49.5
COc1ccccc1OCCNC(=O)c1cc(=O)[nH]c2ccccc12,MAT-POS-916a2c5a-2,MAT-POS-916a2c5a-2,70.0575,83.785,,83.736015,92.667755,7.26748673947138,5.1386157519868,93.703885,10.67388,1.02777772687003,0.995493886189452,0.99,0.96,99.0
Cc1cc(C)c(C)c(S(=O)(=O)N2CCN(C(=O)c3cc(=O)[nH]c4ccccc34)CC2)c1C,MAT-POS-916a2c5a-3,MAT-POS-916a2c5a-3,81.6625,88.135,,84.36679,92.87661,8.46159387152077,5.07254782320116,90.80177,7.771766,1.05300305910097,0.995929137549945,0.75,0.65,99.0
O=C(c1cc(=O)[nH]c2ccccc12)N1CCN(c2ccccc2)CC1,MAT-POS-916a2c5a-4,MAT-POS-916a2c5a-4,66.63,78.785,,,54.07172,27.5248950634011,4.56027432806821,77.02485,1.3602075,1.00107335123765,0.968806264034523,1.0,1.0,99.03
O=C(CCl)N1CCC(C(=O)N2CCCCC2)CC1,VIR-GIT-7b3d3065-2,VIR-GIT-7b3d3065-2,0.5059063955,,,18.47409,31.38461,,,,,,,1.0,1.0,
CC(C)N(C)C(=O)C1CCN(C(=O)CCl)CC1,VIR-GIT-7b3d3065-3,VIR-GIT-7b3d3065-3,-0.097614029,,,17.262575,38.7793,,,,,,,1.0,1.0,
CC(=O)N1CCN(CC(=O)Nc2cccc(S(N)(=O)=O)c2)CC1,JAN-GHE-1d98ec1c-7,LON-WEI-b8d98729-4,0.0,,,-3.12081,2.6341365,,,,,,,1.0,1.0,
O=C(CCl)N1CC2CC1CN2Cc1cccc(Cl)c1,DAN-LON-a5fc619e-8,DAN-LON-a5fc619e-8,100.0,100.0,0.7601,82.2179,72.65968,2.1668874893559,5.66416363783588,90.192315,26.99243,0.78868179166889,0.889019157130124,0.99,1.0,
O=C(NCCNc1ccnc2cc(Cl)ccc12)Nc1ccc(F)cc1,GAB-FAC-880f6604-1,GAB-FAC-880f6604-1,0.0,0.0,,20.42284,29.46934,,,,,,,0.99,0.94,
C=CC(=O)N(c1ccc2ncsc2c1)C(C(=O)Nc1ccc(OC)cc1C)c1cccnc1,LON-WEI-b8d98729-1,LON-WEI-b8d98729-1,0.0,,,3.2135925,11.321835,,,,,,,0.94,0.92,
C=CC(=O)N(c1ccc(SC)cc1)C(C(=O)Nc1c(C)cccc1CC)c1cccnc1,LON-WEI-b8d98729-2,LON-WEI-b8d98729-2,0.0,,,11.082635,24.534565,,,,,,,0.85,0.67,
O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,LON-WEI-b8d98729-3,LON-WEI-b8d98729-3,0.0,,,,,,,,,,,1.0,0.97,
CC(=O)N1CCN(CC(=O)Nc2cccc(S(N)(=O)=O)c2)CC1,LON-WEI-b8d98729-4,LON-WEI-b8d98729-4,0.0,,,-3.12081,2.6341365,,,,,,,1.0,1.0,
CCC(=O)O[C@@H](OP(=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O)C(C)C,LON-WEI-b8d98729-5,LON-WEI-b8d98729-5,3.17090465,,,4.9134454,-0.25311465,,,,,,,1.0,0.92,
C=CC(=O)N(c1ccc(SC)cc1)C(C(=O)NC(C)(C)C)c1cccnc1,LON-WEI-b8d98729-6,LON-WEI-b8d98729-6,0.0,,,3.5374107,7.747043,,,,,,,1.0,0.99,
C=CC(=O)N(c1ccc(S(F)(F)(F)(F)F)cc1)C(C(=O)NC(C)(C)C)c1cccnc1,LON-WEI-b8d98729-7,LON-WEI-b8d98729-7,6.5412825305,,,11.09353,23.00163,,,,,,,0.98,0.9,
C=CC(=O)N(c1ccc(C(C)OC)cc1)C(C(=O)Nc1ccc(OC)cc1C)c1cccnc1,LON-WEI-b8d98729-8,LON-WEI-b8d98729-8,0.0,,,2.909986,6.899891,,,,,,,0.99,0.97,
C=CC(=O)N(c1ccc2ncsc2c1)C(C(=O)Nc1ccc(Br)cc1)c1cccnc1,LON-WEI-b8d98729-9,LON-WEI-b8d98729-9,3.05427925,,,17.384325,34.85545,,,,,,,0.75,0.64,
C=CC(=O)N(c1ccc(C(C)OC)cc1)C(C(=O)NC(C)(C)C)c1cccnc1,LON-WEI-b8d98729-10,LON-WEI-b8d98729-10,0.0,,,7.066298,15.90563,,,,,,,0.98,0.86,
C=CC(=O)N(c1ccc(N(C)C)c(C)c1)C(C(=O)Nc1ccc(Cl)cc1)c1cccnc1,LON-WEI-b8d98729-11,LON-WEI-b8d98729-11,0.0,,,4.263645,12.105545,,,,,,,0.88,0.78,
C=CC(=O)N(c1ccc(S(F)(F)(F)(F)F)cc1)C(C(=O)Nc1ccc(OC)cc1)c1cccnc1,LON-WEI-b8d98729-12,LON-WEI-b8d98729-12,10.353172485,,,15.69979,30.56822,,,,,,,0.83,0.71,
C=CC(=O)N(c1ccc(N(C)C)c(C)c1)C(C(=O)Nc1ccccc1Br)c1cccnc1,LON-WEI-b8d98729-13,LON-WEI-b8d98729-13,0.0,,,2.842383,8.125432,,,,,,,0.86,0.79,
C=CC(=O)N(c1ccc(N(C)C)c(C)c1)C(C(=O)Nc1ccc(Br)cc1)c1cccnc1,LON-WEI-b8d98729-14,LON-WEI-b8d98729-14,0.0,,,3.4472285,3.4251835,,,,,,,0.84,0.74,
C=CC(=O)N(c1cc(C(C)(C)C)on1)C(C(=O)Nc1cccc(CC)c1)c1cccnc1,LON-WEI-b8d98729-15,LON-WEI-b8d98729-15,6.7860531265,,,15.58244,43.080275,99.01,,31.408435,-11.450474,0.988062384159208,0.684779356062032,0.87,0.76,99.01
C=CC(=O)N(c1ccc(N(C)C)c(C)c1)C(C(=O)Nc1cccc(CC)c1)c1cccnc1,LON-WEI-b8d98729-16,LON-WEI-b8d98729-16,0.0,,,7.04789,11.734435,,,,,,,0.85,0.68,
C=CC(=O)N(c1ccc(C(C)OC)cc1)C(C(=O)Nc1cccc(CC)c1)c1cccnc1,LON-WEI-b8d98729-17,LON-WEI-b8d98729-17,4.444303831,,,36.56934,63.733785,66.3870347492245,4.17791672916614,53.07427,-10.427937,1.03281266514687,0.878762462531833,0.92,0.82,49.5
C=CC(=O)N(c1ccc(C(C)C)nc1)C(C(=O)Nc1c(C)cccc1CC)c1cccnc1,LON-WEI-b8d98729-18,LON-WEI-b8d98729-18,0.0,,,5.6132675,12.477995,,,,,,,1.0,0.95,
C=CC(=O)N(c1ccc(C(C)OC)cc1)C(C(=O)Nc1ccccc1Br)c1cccnc1,LON-WEI-b8d98729-19,LON-WEI-b8d98729-19,0.0,,,3.0428534,9.7348115,,,,,,,0.89,0.84,
C=CC(=O)N(c1cc(C(C)(C)C)n[nH]1)C(C(=O)Nc1c(C)cccc1CC)c1cccnc1,LON-WEI-b8d98729-20,LON-WEI-b8d98729-20,0.0,,,4.0468147,4.7055155,,,,,,,0.92,0.78,
C=CC(=O)N(c1cc(C(C)(C)C)n[nH]1)C(C(=O)Nc1ccc(Cl)cc1)c1cccnc1,LON-WEI-b8d98729-21,LON-WEI-b8d98729-21,0.0,,,6.1170335,19.53423,,,,,,,0.78,0.68,
C=CC(=O)N(c1ccc(C(C)OC)cc1)C(C(=O)Nc1ccc(Cl)cc1)c1cccnc1,LON-WEI-b8d98729-22,LON-WEI-b8d98729-22,0.0,,,12.27796,26.09074,,,,,,,0.84,0.76,
C=CC(=O)N(c1cc(C(C)(C)C)on1)C(C(=O)NC(C)(C)C)c1cccnc1,LON-WEI-b8d98729-23,LON-WEI-b8d98729-23,28.67136864,,,7.85931,16.13711,99.0,,12.94703,-18.243545,1.65225823880666,0.0341305811114003,0.98,0.91,99.0
C=CC(=O)N(c1ccc(SC)cc1)C(C(=O)Nc1ccc(Cl)cc1)c1cccnc1,LON-WEI-b8d98729-24,LON-WEI-b8d98729-24,9.39703267,,,16.89356,32.28805,,,,,,,0.81,0.64,
C=CC(=O)N(c1ccc2ncsc2c1)C(C(=O)Nc1ccc(OC)cc1)c1cccnc1,LON-WEI-b8d98729-25,LON-WEI-b8d98729-25,0.0,,,4.018394,15.369845,,,,,,,0.92,0.87,
C=CC(=O)N(c1ccc(C(C)C)nc1)C(C(=O)Nc1ccc(OC)cc1C)c1cccnc1,LON-WEI-b8d98729-26,LON-WEI-b8d98729-26,0.0,,,6.5587765,10.390333,,,,,,,0.98,0.93,
C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)Nc1ccc(OC)cc1)c1cccnc1,LON-WEI-b8d98729-27,LON-WEI-b8d98729-27,59.98080035,,,40.32765,60.67628,45.9956728166022,4.33728302397643,69.30644,-5.6566645,1.13849272882291,0.951195258030984,0.84,0.75,49.5
C=CC(=O)N(c1ccc(S(F)(F)(F)(F)F)cc1)C(C(=O)Nc1ccc(OC)cc1C)c1cccnc1,LON-WEI-b8d98729-28,LON-WEI-b8d98729-28,0.0,,,5.5228815,12.22758,,,,,,,0.92,0.75,
C=CC(=O)N(c1ccc(S(F)(F)(F)(F)F)cc1)C(C(=O)Nc1c(C)cccc1CC)c1cccnc1,LON-WEI-b8d98729-29,LON-WEI-b8d98729-29,4.6923625775,,,3.132201,7.068751,,,,,,,0.85,0.73,
C=CC(=O)N(c1ccc(N(C)C)c(C)c1)C(C(=O)Nc1ccc(OC)cc1C)c1cccnc1,LON-WEI-b8d98729-30,LON-WEI-b8d98729-30,0.0,,,2.5093175,7.00835,,,,,,,0.87,0.83,
C=CC(=O)N(c1ccc2ncsc2c1)C(C(=O)NC(C)(C)C)c1cccnc1,LON-WEI-b8d98729-31,LON-WEI-b8d98729-31,0.0,,,9.2873815,0.77179215,,,,,,,1.0,1.0,
C=CC(=O)N(c1ccc(C(C)C)nc1)C(C(=O)NC(C)(C)C)c1cccnc1,LON-WEI-b8d98729-32,LON-WEI-b8d98729-32,0.0,,,11.718786,11.379195,,,,,,,1.0,0.99,
C=CC(=O)N(c1ccc(C(C)(C)CC)cc1)C(C(=O)Nc1ccc(Cl)cc1)c1cccnc1,LON-WEI-b8d98729-33,LON-WEI-b8d98729-33,11.254126943,,,16.53021,22.655935,,,,,,,0.82,0.68,
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,LON-WEI-b8d98729-34,LON-WEI-b8d98729-34,0.0,,,4.6572687,2.3849765,,,,,,,1.0,1.0,
C=CC(=O)N(c1ccc(C(C)(C)CC)cc1)C(C(=O)Nc1ccc(Br)cc1)c1cccnc1,LON-WEI-b8d98729-35,LON-WEI-b8d98729-35,0.0,,,8.3185375,18.35956,,,,,,,0.91,0.66,
C=CC(=O)N(c1ccc(C(C)(C)CC)cc1)C(C(=O)Nc1cccc(F)c1C)c1cccnc1,LON-WEI-b8d98729-36,LON-WEI-b8d98729-36,3.7850863275,,,16.262435,31.81661,,,,,,,0.86,0.72,
C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)Nc1ccc(OC)cc1C)c1cccnc1,LON-WEI-b8d98729-37,LON-WEI-b8d98729-37,11.0318425125,,,7.0595355,25.43588,,,,,,,0.95,0.62,
C=CC(=O)N(c1ccc2ncsc2c1)C(C(=O)Nc1cccc(CC)c1)c1cccnc1,LON-WEI-b8d98729-38,LON-WEI-b8d98729-38,16.63309269,,,33.876555,59.258365,59.0215327740357,4.22898951617354,61.141165,-7.32907,1.24081313315392,0.952877119255119,0.8,0.63,49.5
C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)Nc1c(C)cccc1CC)c1cccnc1,LON-WEI-b8d98729-39,LON-WEI-b8d98729-39,23.933745075,,,22.265165,38.632575,97.7888349071212,4.00971072818818,46.17474,-16.93074,1.35878555408555,0.81329469480139,0.89,0.79,
C=CC(=O)N(c1ccc(SC)cc1)C(C(=O)Nc1ccc(OC)cc1C)c1cccnc1,LON-WEI-b8d98729-40,LON-WEI-b8d98729-40,0.0,,,8.266012,22.24457,,,,,,,0.95,0.84,
C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)Nc1ccccc1Br)c1cccnc1,LON-WEI-b8d98729-41,LON-WEI-b8d98729-41,9.599967044,,,15.601375,22.04782,,,,,,,0.94,0.83,
C=CC(=O)N(c1ccc(N(C)C)c(C)c1)C(C(=O)Nc1c(C)cccc1CC)c1cccnc1,LON-WEI-b8d98729-42,LON-WEI-b8d98729-42,0.0,,,6.402893,13.24039,,,,,,,0.9,0.77,
C=CC(=O)N(c1cc(C(C)(C)C)on1)C(C(=O)Nc1ccc(OC)cc1C)c1cccnc1,LON-WEI-b8d98729-43,LON-WEI-b8d98729-43,14.308904645,,,12.87613,23.43133,,,,,,,1.0,0.91,
C=CC(=O)N(c1ccc2ncsc2c1)C(C(=O)Nc1ccc(Cl)cc1)c1cccnc1,LON-WEI-b8d98729-44,LON-WEI-b8d98729-44,2.570452653,,,8.954919,25.263735,,,,,,,0.87,0.69,
C=CC(=O)N(c1ccc(C(C)OC)cc1)C(C(=O)Nc1c(C)cccc1CC)c1cccnc1,LON-WEI-b8d98729-45,LON-WEI-b8d98729-45,0.0,,,5.9039575,3.935542,,,,,,,0.96,0.87,
C=CC(=O)N(c1cc(C(C)(C)C)on1)C(C(=O)Nc1c(C)cccc1CC)c1cccnc1,LON-WEI-b8d98729-46,LON-WEI-b8d98729-46,1.4898559085,,,7.333488,21.050805,,,,,,,0.99,0.9,
C=CC(=O)N(c1ccc(SC)cc1)C(C(=O)Nc1ccc(OC)cc1)c1cccnc1,LON-WEI-b8d98729-47,LON-WEI-b8d98729-47,0.0,,,13.53407,27.04619,,,,,,,0.91,0.77,
C=CC(=O)N(c1ccc2ncsc2c1)C(C(=O)Nc1c(C)cccc1CC)c1cccnc1,LON-WEI-b8d98729-48,LON-WEI-b8d98729-48,0.0,,,7.673316,10.6954605,,,,,,,0.97,0.97,
CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3,JOH-MSK-ec639444-2,JOH-MSK-ec639444-2,0.0,,,0.4734875,6.6887445,,,,,,,1.0,1.0,
COc1ccc2[nH]cc(CCNC(C)=O)c2c1,JOH-MSK-35a8745a-1,JOH-MSK-35a8745a-1,0.0,,,1.37241,-0.96170145,,,,,,,1.0,0.99,
CNC(=O)OC1CCN(C(=O)c2ccccc2)CC1,GIA-UNK-595fac82-2,GIA-UNK-595fac82-2,0.0,0.0,,,19.1599,,,,,,,1.0,1.0,
CNC(=O)OC1CCN(C(=O)c2ccncc2)CC1,GIA-UNK-595fac82-3,GIA-UNK-595fac82-3,0.650135130307497,2.15126403330889,,,-25.32197,,,,,,,1.0,1.0,
